contrast_id,task,manipulation,contrast_kind,nuisance_type,split,cluster_id,positive_state_id,negative_state_id,orientation,behavior_effect,mapping_id,layers,hidden_width,matched_variables,unmatched_variables
foraging-outside_option-0c69cc084d30ea479549,foraging,outside_option,persistence,,train,foraging-pair-0072131|foraging-pair-0072306,foraging-pair-0072306-stay_y:1,foraging-pair-0072131-stay_y:1,positive_is_more_persistence_promoting,-0.25,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":-1,""reward_history"":[-1],""round"":1,""stay_cost"":1}",
foraging-outside_option-39f63bfd2737b8c39c72,foraging,outside_option,persistence,,train,foraging-pair-0072155|foraging-pair-0072330,foraging-pair-0072330-stay_y:1,foraging-pair-0072155-stay_y:1,positive_is_more_persistence_promoting,-0.25,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":-1,""reward_history"":[-1],""round"":1,""stay_cost"":1}",
foraging-outside_option-305b54e7ff39bd5035f9,foraging,outside_option,persistence,,train,foraging-pair-0072179|foraging-pair-0072402,foraging-pair-0072402-stay_y:1,foraging-pair-0072179-stay_y:1,positive_is_more_persistence_promoting,-0.25,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":-1,""reward_history"":[-1],""round"":1,""stay_cost"":1}",
foraging-outside_option-c7090bdede50fa078b65,foraging,outside_option,persistence,,train,foraging-pair-0072042|foraging-pair-0072107,foraging-pair-0072042-stay_y:1,foraging-pair-0072107-stay_y:1,positive_is_more_persistence_promoting,0.0,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":3,""reward_history"":[3],""round"":1,""stay_cost"":1}",
foraging-outside_option-e82777f0b4730eb6618b,foraging,outside_option,persistence,,train,foraging-pair-0072066|foraging-pair-0072299,foraging-pair-0072066-stay_y:1,foraging-pair-0072299-stay_y:1,positive_is_more_persistence_promoting,0.0,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":3,""reward_history"":[3],""round"":1,""stay_cost"":1}",
foraging-outside_option-cd3296b108122c381654,foraging,outside_option,persistence,,train,foraging-pair-0072042|foraging-pair-0072107,foraging-pair-0072042-stay_x:2,foraging-pair-0072107-stay_x:2,positive_is_more_persistence_promoting,0.25,stay_x,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":-1,""reward_history"":[3,-1],""round"":2,""stay_cost"":1}",
foraging-outside_option-e8178fdd5b55ce229c9d,foraging,outside_option,persistence,,train,foraging-pair-0072066|foraging-pair-0072299,foraging-pair-0072066-stay_x:2,foraging-pair-0072299-stay_x:2,positive_is_more_persistence_promoting,0.25,stay_x,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":-1,""reward_history"":[3,-1],""round"":2,""stay_cost"":1}",
foraging-outside_option-186778df4778bdab4d50,foraging,outside_option,persistence,,train,foraging-pair-0072042|foraging-pair-0072107,foraging-pair-0072042-stay_y:2,foraging-pair-0072107-stay_y:2,positive_is_more_persistence_promoting,0.25,stay_y,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":-1,""reward_history"":[3,-1],""round"":2,""stay_cost"":1}",
foraging-outside_option-caa3d3a85870891f008a,foraging,outside_option,persistence,,train,foraging-pair-0072066|foraging-pair-0072299,foraging-pair-0072066-stay_y:2,foraging-pair-0072299-stay_y:2,positive_is_more_persistence_promoting,0.25,stay_y,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":-1,""reward_history"":[3,-1],""round"":2,""stay_cost"":1}",
foraging-outside_option-a3dad9c73d42834a547b,foraging,outside_option,persistence,,train,foraging-pair-0072042|foraging-pair-0072299,foraging-pair-0072042-stay_x:3,foraging-pair-0072299-stay_x:3,positive_is_more_persistence_promoting,0.375,stay_x,32,2560,"{""choice_history"":[""STAY"",""STAY"",""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":-1,""reward_history"":[3,-1,-1],""round"":3,""stay_cost"":1}",
foraging-outside_option-e857700cfef713c60213,foraging,outside_option,persistence,,train,foraging-pair-0072042|foraging-pair-0072299,foraging-pair-0072042-stay_y:3,foraging-pair-0072299-stay_y:3,positive_is_more_persistence_promoting,0.25,stay_y,32,2560,"{""choice_history"":[""STAY"",""STAY"",""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":-1,""reward_history"":[3,-1,-1],""round"":3,""stay_cost"":1}",
foraging-outside_option-9364d57d8dd51c64d9d6,foraging,outside_option,persistence,,train,foraging-pair-0072066|foraging-pair-0072107,foraging-pair-0072066-stay_y:3,foraging-pair-0072107-stay_y:3,positive_is_more_persistence_promoting,0.375,stay_y,32,2560,"{""choice_history"":[""STAY"",""STAY"",""STAY""],""depletion"":0.05,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":3,""reward_history"":[3,-1,3],""round"":3,""stay_cost"":1}",
foraging-outside_option-0a5a260fbd79792e588b,foraging,outside_option,persistence,,train,foraging-pair-0072028|foraging-pair-0072140,foraging-pair-0072140-stay_x:0,foraging-pair-0072028-stay_x:0,positive_is_more_persistence_promoting,1.625,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-6aa90a1370b2588b13e3,foraging,outside_option,persistence,,train,foraging-pair-0072052|foraging-pair-0072164,foraging-pair-0072164-stay_x:0,foraging-pair-0072052-stay_x:0,positive_is_more_persistence_promoting,1.625,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-ded4e9551f41d69d7904,foraging,outside_option,persistence,,train,foraging-pair-0072076|foraging-pair-0072212,foraging-pair-0072212-stay_x:0,foraging-pair-0072076-stay_x:0,positive_is_more_persistence_promoting,1.625,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-5911d07d52e06621d852,foraging,outside_option,persistence,,train,foraging-pair-0072100|foraging-pair-0072260,foraging-pair-0072260-stay_x:0,foraging-pair-0072100-stay_x:0,positive_is_more_persistence_promoting,1.625,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-ac200ca9a0397eb33725,foraging,outside_option,persistence,,train,foraging-pair-0072124|foraging-pair-0072284,foraging-pair-0072284-stay_x:0,foraging-pair-0072124-stay_x:0,positive_is_more_persistence_promoting,1.625,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-62cb2cbe5da719079658,foraging,outside_option,persistence,,train,foraging-pair-0072148|foraging-pair-0072308,foraging-pair-0072308-stay_x:0,foraging-pair-0072148-stay_x:0,positive_is_more_persistence_promoting,1.625,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-ed3a11ab31d61835375a,foraging,outside_option,persistence,,train,foraging-pair-0072172|foraging-pair-0072332,foraging-pair-0072332-stay_x:0,foraging-pair-0072172-stay_x:0,positive_is_more_persistence_promoting,1.625,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-c0f03892b3608c598f50,foraging,outside_option,persistence,,train,foraging-pair-0072196|foraging-pair-0072380,foraging-pair-0072380-stay_x:0,foraging-pair-0072196-stay_x:0,positive_is_more_persistence_promoting,1.625,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-d06679a9dd719c31b5de,foraging,outside_option,persistence,,train,foraging-pair-0072028|foraging-pair-0072140,foraging-pair-0072140-stay_y:0,foraging-pair-0072028-stay_y:0,positive_is_more_persistence_promoting,1.375,stay_y,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-faab3e3d050d4e8284b0,foraging,outside_option,persistence,,train,foraging-pair-0072052|foraging-pair-0072164,foraging-pair-0072164-stay_y:0,foraging-pair-0072052-stay_y:0,positive_is_more_persistence_promoting,1.375,stay_y,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-6a89055caf26a48908d4,foraging,outside_option,persistence,,train,foraging-pair-0072076|foraging-pair-0072212,foraging-pair-0072212-stay_y:0,foraging-pair-0072076-stay_y:0,positive_is_more_persistence_promoting,1.375,stay_y,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-5bd31154eea3b86c682d,foraging,outside_option,persistence,,train,foraging-pair-0072100|foraging-pair-0072260,foraging-pair-0072260-stay_y:0,foraging-pair-0072100-stay_y:0,positive_is_more_persistence_promoting,1.375,stay_y,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-b83674b875c549be85ea,foraging,outside_option,persistence,,train,foraging-pair-0072124|foraging-pair-0072284,foraging-pair-0072284-stay_y:0,foraging-pair-0072124-stay_y:0,positive_is_more_persistence_promoting,1.375,stay_y,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-5dc5c643a7fccfb2d365,foraging,outside_option,persistence,,train,foraging-pair-0072148|foraging-pair-0072308,foraging-pair-0072308-stay_y:0,foraging-pair-0072148-stay_y:0,positive_is_more_persistence_promoting,1.375,stay_y,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-8862ee67067c460b6495,foraging,outside_option,persistence,,train,foraging-pair-0072172|foraging-pair-0072332,foraging-pair-0072332-stay_y:0,foraging-pair-0072172-stay_y:0,positive_is_more_persistence_promoting,1.375,stay_y,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-dc930fc1eac2592c2a56,foraging,outside_option,persistence,,train,foraging-pair-0072196|foraging-pair-0072380,foraging-pair-0072380-stay_y:0,foraging-pair-0072196-stay_y:0,positive_is_more_persistence_promoting,1.375,stay_y,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":0}",
foraging-outside_option-13c8d5d79abc27599031,foraging,outside_option,persistence,,train,foraging-pair-0072028|foraging-pair-0072140,foraging-pair-0072140-stay_x:1,foraging-pair-0072028-stay_x:1,positive_is_more_persistence_promoting,0.375,stay_x,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":0,""reward_history"":[0],""round"":1,""stay_cost"":0}",
foraging-outside_option-ac0669e6f5ac98623890,foraging,outside_option,persistence,,train,foraging-pair-0072052|foraging-pair-0072164,foraging-pair-0072164-stay_x:1,foraging-pair-0072052-stay_x:1,positive_is_more_persistence_promoting,0.375,stay_x,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":0,""reward_history"":[0],""round"":1,""stay_cost"":0}",
foraging-outside_option-ac7ca3b0a4109ffb3d62,foraging,outside_option,persistence,,train,foraging-pair-0072100|foraging-pair-0072260,foraging-pair-0072260-stay_x:1,foraging-pair-0072100-stay_x:1,positive_is_more_persistence_promoting,0.375,stay_x,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":0,""reward_history"":[0],""round"":1,""stay_cost"":0}",
foraging-outside_option-81e4eaf2aa8c00780a0b,foraging,outside_option,persistence,,train,foraging-pair-0072124|foraging-pair-0072284,foraging-pair-0072284-stay_x:1,foraging-pair-0072124-stay_x:1,positive_is_more_persistence_promoting,0.375,stay_x,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":0,""reward_history"":[0],""round"":1,""stay_cost"":0}",
foraging-outside_option-01b9a09dfaf0dccfb650,foraging,outside_option,persistence,,train,foraging-pair-0072148|foraging-pair-0072380,foraging-pair-0072380-stay_x:1,foraging-pair-0072148-stay_x:1,positive_is_more_persistence_promoting,0.375,stay_x,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":0,""reward_history"":[0],""round"":1,""stay_cost"":0}",
foraging-outside_option-37ae9a021275f6eb4eff,foraging,outside_option,persistence,,train,foraging-pair-0072076|foraging-pair-0072212,foraging-pair-0072212-stay_x:1,foraging-pair-0072076-stay_x:1,positive_is_more_persistence_promoting,0.0,stay_x,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":4,""reward_history"":[4],""round"":1,""stay_cost"":0}",
foraging-outside_option-579074d654babddfb8f3,foraging,outside_option,persistence,,train,foraging-pair-0072196|foraging-pair-0072308,foraging-pair-0072308-stay_x:1,foraging-pair-0072196-stay_x:1,positive_is_more_persistence_promoting,0.0,stay_x,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":4,""reward_history"":[4],""round"":1,""stay_cost"":0}",
foraging-outside_option-8a3c8c4cdf76fa183276,foraging,outside_option,persistence,,train,foraging-pair-0072220|foraging-pair-0072332,foraging-pair-0072332-stay_x:1,foraging-pair-0072220-stay_x:1,positive_is_more_persistence_promoting,0.0,stay_x,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":4,""reward_history"":[4],""round"":1,""stay_cost"":0}",
foraging-outside_option-41f622da878074e12972,foraging,outside_option,persistence,,train,foraging-pair-0072028|foraging-pair-0072140,foraging-pair-0072140-stay_y:1,foraging-pair-0072028-stay_y:1,positive_is_more_persistence_promoting,0.75,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":0,""reward_history"":[0],""round"":1,""stay_cost"":0}",
foraging-outside_option-a2e78fcb8cd447fdda0a,foraging,outside_option,persistence,,train,foraging-pair-0072052|foraging-pair-0072164,foraging-pair-0072164-stay_y:1,foraging-pair-0072052-stay_y:1,positive_is_more_persistence_promoting,0.75,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":0,""reward_history"":[0],""round"":1,""stay_cost"":0}",
foraging-outside_option-b657e88f975699c8ef30,foraging,outside_option,persistence,,train,foraging-pair-0072100|foraging-pair-0072260,foraging-pair-0072260-stay_y:1,foraging-pair-0072100-stay_y:1,positive_is_more_persistence_promoting,0.75,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":0,""reward_history"":[0],""round"":1,""stay_cost"":0}",
foraging-outside_option-15dbf44a55f3f06f65ed,foraging,outside_option,persistence,,train,foraging-pair-0072124|foraging-pair-0072284,foraging-pair-0072284-stay_y:1,foraging-pair-0072124-stay_y:1,positive_is_more_persistence_promoting,0.75,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":0,""reward_history"":[0],""round"":1,""stay_cost"":0}",
foraging-outside_option-86b89576d76af8281426,foraging,outside_option,persistence,,train,foraging-pair-0072148|foraging-pair-0072380,foraging-pair-0072380-stay_y:1,foraging-pair-0072148-stay_y:1,positive_is_more_persistence_promoting,0.75,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":0,""reward_history"":[0],""round"":1,""stay_cost"":0}",
foraging-outside_option-e1a4c1495ed71cffd015,foraging,outside_option,persistence,,train,foraging-pair-0072076|foraging-pair-0072212,foraging-pair-0072212-stay_y:1,foraging-pair-0072076-stay_y:1,positive_is_more_persistence_promoting,0.375,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":4,""reward_history"":[4],""round"":1,""stay_cost"":0}",
foraging-outside_option-3e2a01679ea92d10af4e,foraging,outside_option,persistence,,train,foraging-pair-0072196|foraging-pair-0072308,foraging-pair-0072308-stay_y:1,foraging-pair-0072196-stay_y:1,positive_is_more_persistence_promoting,0.375,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":4,""reward_history"":[4],""round"":1,""stay_cost"":0}",
foraging-outside_option-22ee67b2e6c071b99431,foraging,outside_option,persistence,,train,foraging-pair-0072220|foraging-pair-0072332,foraging-pair-0072332-stay_y:1,foraging-pair-0072220-stay_y:1,positive_is_more_persistence_promoting,0.375,stay_y,32,2560,"{""choice_history"":[""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":4,""reward_history"":[4],""round"":1,""stay_cost"":0}",
foraging-outside_option-bc435e330bc9a4695f7f,foraging,outside_option,persistence,,train,foraging-pair-0072028|foraging-pair-0072140,foraging-pair-0072140-stay_x:2,foraging-pair-0072028-stay_x:2,positive_is_more_persistence_promoting,-0.25,stay_x,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":0,""reward_history"":[0,0],""round"":2,""stay_cost"":0}",
foraging-outside_option-2a7e0f5b6dd24ab32dc3,foraging,outside_option,persistence,,train,foraging-pair-0072052|foraging-pair-0072164,foraging-pair-0072164-stay_x:2,foraging-pair-0072052-stay_x:2,positive_is_more_persistence_promoting,-0.25,stay_x,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":0,""reward_history"":[0,0],""round"":2,""stay_cost"":0}",
foraging-outside_option-88f41dfdce4eb4db405b,foraging,outside_option,persistence,,train,foraging-pair-0072100|foraging-pair-0072260,foraging-pair-0072260-stay_x:2,foraging-pair-0072100-stay_x:2,positive_is_more_persistence_promoting,-0.25,stay_x,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":0,""reward_history"":[0,0],""round"":2,""stay_cost"":0}",
foraging-outside_option-39a8d191c33b99c26807,foraging,outside_option,persistence,,train,foraging-pair-0072148|foraging-pair-0072380,foraging-pair-0072380-stay_x:2,foraging-pair-0072148-stay_x:2,positive_is_more_persistence_promoting,-0.125,stay_x,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":4,""reward_history"":[0,4],""round"":2,""stay_cost"":0}",
foraging-outside_option-117f86222aea7f2808a2,foraging,outside_option,persistence,,train,foraging-pair-0072212|foraging-pair-0072220,foraging-pair-0072212-stay_x:2,foraging-pair-0072220-stay_x:2,positive_is_more_persistence_promoting,-0.5,stay_x,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":0,""reward_history"":[4,0],""round"":2,""stay_cost"":0}",
foraging-outside_option-93c44303a6e892c24b98,foraging,outside_option,persistence,,train,foraging-pair-0072028|foraging-pair-0072140,foraging-pair-0072140-stay_y:2,foraging-pair-0072028-stay_y:2,positive_is_more_persistence_promoting,-0.125,stay_y,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":0,""reward_history"":[0,0],""round"":2,""stay_cost"":0}",
foraging-outside_option-d23c77c4eb41aa0e1f3c,foraging,outside_option,persistence,,train,foraging-pair-0072052|foraging-pair-0072164,foraging-pair-0072164-stay_y:2,foraging-pair-0072052-stay_y:2,positive_is_more_persistence_promoting,-0.125,stay_y,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":0,""reward_history"":[0,0],""round"":2,""stay_cost"":0}",
foraging-outside_option-bf5bfd73486b3b510dfd,foraging,outside_option,persistence,,train,foraging-pair-0072212|foraging-pair-0072220,foraging-pair-0072212-stay_y:2,foraging-pair-0072220-stay_y:2,positive_is_more_persistence_promoting,-0.25,stay_y,32,2560,"{""choice_history"":[""STAY"",""STAY""],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":0,""reward_history"":[4,0],""round"":2,""stay_cost"":0}",
foraging-outside_option-a8a0f0444b2cb558aa67,foraging,outside_option,persistence,,train,foraging-pair-0072031|foraging-pair-0072053,foraging-pair-0072031-stay_x:0,foraging-pair-0072053-stay_x:0,positive_is_more_persistence_promoting,1.0,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
foraging-outside_option-f7c026a9d2c60a219ce6,foraging,outside_option,persistence,,train,foraging-pair-0072077|foraging-pair-0072079,foraging-pair-0072079-stay_x:0,foraging-pair-0072077-stay_x:0,positive_is_more_persistence_promoting,1.0,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
foraging-outside_option-abb5fa7dcd07e8e76307,foraging,outside_option,persistence,,train,foraging-pair-0072103|foraging-pair-0072149,foraging-pair-0072103-stay_x:0,foraging-pair-0072149-stay_x:0,positive_is_more_persistence_promoting,1.0,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
foraging-outside_option-7ba1c4d67bd47c1ae2a4,foraging,outside_option,persistence,,train,foraging-pair-0072127|foraging-pair-0072173,foraging-pair-0072127-stay_x:0,foraging-pair-0072173-stay_x:0,positive_is_more_persistence_promoting,1.0,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
foraging-outside_option-eccd6b8f144c108d4673,foraging,outside_option,persistence,,train,foraging-pair-0072175|foraging-pair-0072221,foraging-pair-0072175-stay_x:0,foraging-pair-0072221-stay_x:0,positive_is_more_persistence_promoting,1.0,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
foraging-outside_option-5742a24d3f7d6d82b89f,foraging,outside_option,persistence,,train,foraging-pair-0072223|foraging-pair-0072269,foraging-pair-0072223-stay_x:0,foraging-pair-0072269-stay_x:0,positive_is_more_persistence_promoting,1.0,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
foraging-outside_option-4899745fd64dae660641,foraging,outside_option,persistence,,train,foraging-pair-0072247|foraging-pair-0072293,foraging-pair-0072247-stay_x:0,foraging-pair-0072293-stay_x:0,positive_is_more_persistence_promoting,1.0,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
foraging-outside_option-aa444c1e815f36f4e038,foraging,outside_option,persistence,,train,foraging-pair-0072295|foraging-pair-0072341,foraging-pair-0072295-stay_x:0,foraging-pair-0072341-stay_x:0,positive_is_more_persistence_promoting,1.0,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
foraging-outside_option-65978ada6e3183fb2641,foraging,outside_option,persistence,,train,foraging-pair-0072319|foraging-pair-0072365,foraging-pair-0072319-stay_x:0,foraging-pair-0072365-stay_x:0,positive_is_more_persistence_promoting,1.0,stay_x,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_x"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
foraging-outside_option-c893fc03c04d6d4d51ee,foraging,outside_option,persistence,,train,foraging-pair-0072031|foraging-pair-0072053,foraging-pair-0072031-stay_y:0,foraging-pair-0072053-stay_y:0,positive_is_more_persistence_promoting,0.875,stay_y,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
foraging-outside_option-ade0eb4ffbe6f34b673c,foraging,outside_option,persistence,,train,foraging-pair-0072077|foraging-pair-0072079,foraging-pair-0072079-stay_y:0,foraging-pair-0072077-stay_y:0,positive_is_more_persistence_promoting,0.875,stay_y,32,2560,"{""choice_history"":[],""depletion"":0.12,""initial_quality"":0.35,""mapping_id"":""stay_y"",""previous_outcome"":null,""reward_history"":[],""round"":0,""stay_cost"":1}",
