action_lag_1,action_lag_2,action_lag_3,action_lag_5,bayes_a,bayes_b,bayes_best,bayes_gap,continue,cost_pressure,cumulative_progress,cumulative_score,disengagement_evidence,episode_id,estimated_continue_value,estimated_outside_value,failure_streak,log_round,mapping_id,normalized_time,oracle_continue_value,oracle_outside_value,oracle_p_a,oracle_p_b,oracle_relative_value,oracle_termination_advantage,outcome_after_choice,outcome_lag_1,outcome_lag_2,outcome_lag_3,outcome_lag_5,p_continue,p_disengage,pair_id,persistence_logit,previous_choice,previous_outcome,progress_evidence,relative_value,round,rw_a,rw_b,rw_best,rw_gap,second_previous_choice,semantic_choice,split,state_id,success_streak,task,task_bandit,task_foraging,task_solvability,termination_advantage
1.0,1.0,1.0,1.0,-0.03571428571428581,1.75,1.75,1.7857142857142858,1,0.0,3.0,3.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,3.0,4.04305126783455,bandit_abc,0.9824561403508771,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,-2.0,-2.0,-2.0,0.9773017930636692,0.022698206936330644,seed-12409-pa-0.35-pb-0.65,3.7625095702761726,1.0,-2.0,-2.0,1.75,56,-1.6870798205386695,2.375,2.375,4.06207982053867,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:56,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.07017543859649122,1.75,1.75,1.8201754385964912,1,0.0,1.0,1.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,4.0,4.060443010546419,bandit_abc,0.9827586206896551,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,-2.0,-2.0,3.0,0.9821653150195564,0.017834684980443574,seed-12409-pa-0.35-pb-0.65,4.008614483762177,1.0,-2.0,-2.0,1.75,57,-1.8435399102693348,2.375,2.375,4.218539910269335,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:57,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.10344827586206895,1.75,1.75,1.853448275862069,1,0.0,-1.0,-1.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,5.0,4.07753744390572,bandit_abc,0.9830508474576272,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,-2.0,-2.0,-2.0,0.9821852979542681,0.017814702045731854,seed-12409-pa-0.35-pb-0.65,4.009755911000223,1.0,-2.0,-2.0,1.75,58,-1.9217699551346674,2.375,2.375,4.296769955134668,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:58,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.13559322033898313,1.75,1.75,1.8855932203389831,1,0.0,-3.0,-3.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,6.0,4.0943445622221,bandit_abc,0.9833333333333333,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,-2.0,-2.0,-2.0,0.9842278932346253,0.015772106765374667,seed-12409-pa-0.35-pb-0.65,4.133614483762177,1.0,-2.0,-2.0,1.75,59,-1.9608849775673338,2.375,2.375,4.335884977567334,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:59,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.08333333333333326,1.75,1.75,1.8333333333333333,1,0.0,0.0,0.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.110873864173311,bandit_abc,0.9836065573770492,1.25,0.0,0.35,0.65,1.25,1.25,3.0,3.0,-2.0,-2.0,-2.0,0.9903848717648631,0.009615128235136883,seed-12409-pa-0.35-pb-0.65,4.634755911000223,1.0,3.0,3.0,1.75,60,0.5195575112163331,2.375,2.375,1.855442488783667,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:60,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.032786885245901676,1.75,1.75,1.7827868852459017,1,0.0,3.0,3.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.127134385045092,bandit_abc,0.9838709677419355,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,3.0,3.0,-2.0,-2.0,0.9861314155559926,0.013868584444007199,seed-12409-pa-0.35-pb-0.65,4.264163456931506,1.0,3.0,3.0,1.75,61,1.7597787556081665,2.375,2.375,0.6152212443918335,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:61,2.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.06451612903225801,1.75,1.75,1.814516129032258,1,0.0,1.0,1.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,1.0,4.143134726391533,bandit_abc,0.9841269841269841,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,3.0,3.0,-2.0,0.9925285260409676,0.007471473959032356,seed-12409-pa-0.35-pb-0.65,4.889163456931506,1.0,-2.0,-2.0,1.75,62,-0.12011062219591673,2.375,2.375,2.4951106221959165,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:62,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.09523809523809534,1.75,1.75,1.8452380952380953,1,0.0,-1.0,-1.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,2.0,4.1588830833596715,bandit_abc,0.984375,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,-2.0,3.0,-2.0,0.9891062710808431,0.010893728919156877,seed-12409-pa-0.35-pb-0.65,4.508614483762177,1.0,-2.0,-2.0,1.75,63,-1.0600553110979583,2.375,2.375,3.4350553110979583,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:63,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.046875,1.75,1.75,1.796875,1,0.0,2.0,2.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.174387269895637,bandit_abc,0.9846153846153847,1.25,0.0,0.35,0.65,1.25,1.25,3.0,3.0,-2.0,-2.0,3.0,0.995421137736746,0.004578862263254156,seed-12409-pa-0.35-pb-0.65,5.3817153484891165,1.0,3.0,3.0,1.75,64,0.9699723444510209,2.375,2.375,1.4050276555489791,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:64,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.0,1.75,1.75,1.75,1,0.0,5.0,5.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.189654742026425,bandit_abc,0.9848484848484849,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,3.0,3.0,-2.0,3.0,0.9933516455211342,0.006648354478866005,seed-12409-pa-0.35-pb-0.65,5.0067153484891165,1.0,3.0,3.0,1.75,65,1.9849861722255104,2.375,2.375,0.39001382777448956,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:65,2.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.030303030303030276,1.75,1.75,1.7803030303030303,1,0.0,3.0,3.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,1.0,4.204692619390966,bandit_abc,0.9850746268656716,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,3.0,3.0,-2.0,0.9933716957716268,0.0066283042283734215,seed-12409-pa-0.35-pb-0.65,5.009755911000223,1.0,-2.0,-2.0,1.75,66,-0.007506913887244782,2.375,2.375,2.382506913887245,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:66,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.01492537313432818,1.75,1.75,1.7350746268656718,1,0.0,6.0,6.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.219507705176107,bandit_abc,0.9852941176470589,1.25,0.0,0.35,0.65,1.25,1.25,3.0,3.0,-2.0,3.0,-2.0,0.9954251958731417,0.004574804126858538,seed-12409-pa-0.35-pb-0.65,5.382606094404334,1.0,3.0,3.0,1.75,67,1.4962465430563776,2.375,2.375,0.8787534569436224,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:67,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.0588235294117645,1.75,1.75,1.6911764705882355,1,0.0,9.0,9.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.23410650459726,bandit_abc,0.9855072463768116,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,3.0,3.0,-2.0,3.0,0.9959510228874505,0.004048977112549537,seed-12409-pa-0.35-pb-0.65,5.5052337981517425,1.0,3.0,3.0,1.75,68,2.248123271528189,2.375,2.375,0.12687672847181108,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:68,2.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.02898550724637694,1.75,1.75,1.721014492753623,1,0.0,7.0,7.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,1.0,4.248495242049359,bandit_abc,0.9857142857142858,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,3.0,3.0,3.0,0.9948244181189002,0.005175581881099775,seed-12409-pa-0.35-pb-0.65,5.258614483762177,1.0,-2.0,-2.0,1.75,69,0.12406163576409446,2.375,2.375,2.2509383642359055,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:69,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.0,1.75,1.75,1.75,1,0.0,5.0,5.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,2.0,4.2626798770413155,bandit_abc,0.9859154929577465,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,-2.0,3.0,-2.0,0.9903739962350616,0.00962600376493851,seed-12409-pa-0.35-pb-0.65,4.633614483762177,1.0,-2.0,-2.0,1.75,70,-0.9379691821179528,2.375,2.375,3.3129691821179525,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:70,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.028169014084507005,1.75,1.75,1.778169014084507,1,0.0,3.0,3.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,3.0,4.276666119016055,bandit_abc,0.9861111111111112,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,-2.0,-2.0,3.0,0.9924620147253539,0.007537985274646195,seed-12409-pa-0.35-pb-0.65,4.8802337981517425,1.0,-2.0,-2.0,1.75,71,-1.4689845910589763,2.375,2.375,3.8439845910589763,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:71,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.05555555555555558,1.75,1.75,1.8055555555555556,1,0.0,1.0,1.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,4.0,4.290459441148391,bandit_abc,0.9863013698630136,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,-2.0,-2.0,3.0,0.9924533664062907,0.007546633593709452,seed-12409-pa-0.35-pb-0.65,4.879078443270572,1.0,-2.0,-2.0,1.75,72,-1.7344922955294881,2.375,2.375,4.109492295529488,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:72,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.013698630136986356,1.75,1.75,1.7636986301369864,1,0.0,4.0,4.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.30406509320417,bandit_abc,0.9864864864864865,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,3.0,-2.0,-2.0,-2.0,0.9964250894137955,0.0035749105862044367,seed-12409-pa-0.35-pb-0.65,5.6302337981517425,1.0,3.0,3.0,1.75,73,0.632753852235256,2.375,2.375,1.742246147764744,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:73,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.04054054054054057,1.75,1.75,1.7905405405405406,1,0.0,2.0,2.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,1.0,4.31748811353631,bandit_abc,0.9866666666666667,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,3.0,-2.0,-2.0,0.9925053855152322,0.0074946144847679785,seed-12409-pa-0.35-pb-0.65,4.886047744848593,1.0,-2.0,-2.0,1.75,74,-0.6836230738823719,2.375,2.375,3.058623073882372,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:74,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.06666666666666665,1.75,1.75,1.8166666666666667,1,0.0,0.0,0.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,2.0,4.330733340286331,bandit_abc,0.9868421052631579,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,-2.0,3.0,-2.0,0.9914727843453822,0.008527215654617734,seed-12409-pa-0.35-pb-0.65,4.7559286083761165,1.0,-2.0,-2.0,1.75,75,-1.341811536941186,2.375,2.375,3.716811536941186,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:75,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,-0.026315789473684292,1.75,1.75,1.7763157894736843,1,0.0,3.0,3.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.343805421853684,bandit_abc,0.987012987012987,1.25,0.0,0.35,0.65,1.25,1.25,3.0,3.0,-2.0,-2.0,-2.0,0.9959485478659871,0.004051452134013064,seed-12409-pa-0.35-pb-0.65,5.504620229018805,1.0,3.0,3.0,1.75,76,0.8290942315294072,2.375,2.375,1.5459057684705928,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:76,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.012987012987013102,1.75,1.75,1.737012987012987,1,0.0,6.0,6.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.356708826689592,bandit_abc,0.9871794871794872,1.25,0.0,0.35,0.65,1.25,1.25,3.0,3.0,3.0,-2.0,3.0,0.9959510228874505,0.004048977112549537,seed-12409-pa-0.35-pb-0.65,5.5052337981517425,1.0,3.0,3.0,1.75,77,1.9145471157647036,2.375,2.375,0.4604528842352964,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:77,2.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.0512820512820511,1.75,1.75,1.698717948717949,1,0.0,9.0,9.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.3694478524670215,bandit_abc,0.9873417721518988,1.25,0.0,0.35,0.65,1.25,1.25,3.0,3.0,3.0,3.0,-2.0,0.9959485478659871,0.004051452134013064,seed-12409-pa-0.35-pb-0.65,5.504620229018805,1.0,3.0,3.0,1.75,78,2.4572735578823517,2.375,2.4572735578823517,0.08227355788235169,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:78,3.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.08860759493670889,1.75,1.75,1.6613924050632911,1,0.0,12.0,12.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.382026634673881,bandit_abc,0.9875,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,3.0,3.0,3.0,-2.0,0.9959463611524639,0.004053638847536149,seed-12409-pa-0.35-pb-0.65,5.504078443270572,1.0,3.0,3.0,1.75,79,2.728636778941176,2.375,2.728636778941176,0.35363677894117584,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:79,4.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.0625,1.75,1.75,1.6875,1,0.0,10.0,10.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,1.0,4.394449154672439,bandit_abc,0.9876543209876543,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,3.0,3.0,3.0,0.9941459826694661,0.005854017330533908,seed-12409-pa-0.35-pb-0.65,5.134755911000223,1.0,-2.0,-2.0,1.75,80,0.3643183894705877,2.375,2.375,2.0106816105294123,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:80,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.0370370370370372,1.75,1.75,1.7129629629629628,1,0.0,8.0,8.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,2.0,4.406719247264253,bandit_abc,0.9878048780487805,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,-2.0,3.0,3.0,0.9914954621357689,0.008504537864231181,seed-12409-pa-0.35-pb-0.65,4.758614483762177,1.0,-2.0,-2.0,1.75,81,-0.8178408052647061,2.375,2.375,3.192840805264706,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:81,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.012195121951219523,1.75,1.75,1.7378048780487805,1,0.0,6.0,6.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,3.0,4.418840607796598,bandit_abc,0.9879518072289156,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,-2.0,-2.0,3.0,0.9924574231267618,0.0075425768732384,seed-12409-pa-0.35-pb-0.65,4.879620229018805,1.0,-2.0,-2.0,1.75,82,-1.408920402632353,2.375,2.375,3.783920402632353,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:82,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.048192771084337505,1.75,1.75,1.7018072289156625,1,0.0,9.0,9.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.430816798843313,bandit_abc,0.9880952380952381,1.25,0.0,0.35,0.65,1.25,1.25,3.0,3.0,-2.0,-2.0,3.0,0.9978273230835091,0.0021726769164908876,seed-12409-pa-0.35-pb-0.65,6.129620229018805,1.0,3.0,3.0,1.75,83,0.7955397986838233,2.375,2.375,1.5794602013161767,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:83,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.08333333333333348,1.75,1.75,1.6666666666666665,1,0.0,12.0,12.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.442651256490317,bandit_abc,0.9882352941176471,1.25,0.0,0.35,0.65,1.25,1.25,3.0,3.0,3.0,-2.0,-2.0,0.9975387465255636,0.0024612534744365296,seed-12409-pa-0.35-pb-0.65,6.004620229018805,1.0,3.0,3.0,1.75,84,1.8977698993419116,2.375,2.375,0.47723010065808835,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:84,2.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.11764705882352944,1.75,1.75,1.6323529411764706,1,0.0,15.0,15.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.454347296253507,bandit_abc,0.9883720930232558,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,3.0,3.0,3.0,-2.0,0.9975362405762815,0.00246375942371844,seed-12409-pa-0.35-pb-0.65,6.003600075082225,1.0,3.0,3.0,1.75,85,2.4488849496709557,2.375,2.4488849496709557,0.07388494967095571,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:85,3.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.09302325581395365,1.75,1.75,1.6569767441860463,1,0.0,13.0,13.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,1.0,4.465908118654584,bandit_abc,0.9885057471264368,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,3.0,3.0,-2.0,0.996433529898828,0.0035664701011719467,seed-12409-pa-0.35-pb-0.65,5.632606094404334,1.0,-2.0,-2.0,1.75,86,0.22444247483547786,2.375,2.375,2.150557525164522,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:86,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.12643678160919558,1.75,1.75,1.6235632183908044,1,0.0,16.0,16.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.477336814478207,bandit_abc,0.9886363636363636,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,3.0,-2.0,3.0,3.0,0.9985042043263982,0.001495795673601769,seed-12409-pa-0.35-pb-0.65,6.503600075082225,1.0,3.0,3.0,1.75,87,1.612221237417739,2.375,2.375,0.7627787625822611,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:87,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.10227272727272707,1.75,1.75,1.647727272727273,1,0.0,14.0,14.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,1.0,4.48863636973214,bandit_abc,0.9887640449438202,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,3.0,-2.0,3.0,0.9948244181189002,0.005175581881099775,seed-12409-pa-0.35-pb-0.65,5.258614483762177,1.0,-2.0,-2.0,1.75,88,-0.19388938129113042,2.375,2.375,2.5688893812911306,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:88,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.1348314606741572,1.75,1.75,1.6151685393258428,1,0.0,17.0,17.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.499809670330265,bandit_abc,0.9888888888888889,1.25,0.0,0.35,0.65,1.25,1.25,3.0,3.0,-2.0,3.0,3.0,0.9975402524980819,0.0024597475019182725,seed-12409-pa-0.35-pb-0.65,6.0052337981517425,1.0,3.0,3.0,1.75,89,1.403055309354435,2.375,2.375,0.9719446906455651,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:89,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.16666666666666652,1.75,1.75,1.5833333333333335,1,0.0,20.0,20.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.51085950651685,bandit_abc,0.989010989010989,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,3.0,3.0,-2.0,-2.0,0.9978261481987772,0.0021738518012227735,seed-12409-pa-0.35-pb-0.65,6.129078443270572,1.0,3.0,3.0,1.75,90,2.2015276546772173,2.375,2.375,0.17347234532278266,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:90,2.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.1428571428571428,1.75,1.75,1.6071428571428572,1,0.0,18.0,18.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,1.0,4.5217885770490405,bandit_abc,0.9891304347826086,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,3.0,3.0,3.0,0.9964303630100059,0.0035696369899941042,seed-12409-pa-0.35-pb-0.65,5.6317153484891165,1.0,-2.0,-2.0,1.75,91,0.10076382733860845,2.375,2.375,2.2742361726613916,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:91,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.11956521739130421,1.75,1.75,1.6304347826086958,1,0.0,16.0,16.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,2.0,4.532599493153256,bandit_abc,0.989247311827957,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,-2.0,3.0,-2.0,0.9954115784808081,0.004588421519192099,seed-12409-pa-0.35-pb-0.65,5.379620229018805,1.0,-2.0,-2.0,1.75,92,-0.9496180863306958,2.375,2.375,3.3246180863306956,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:92,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.15053763440860202,1.75,1.75,1.599462365591398,1,0.0,19.0,19.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.543294782270004,bandit_abc,0.9893617021276596,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,3.0,-2.0,-2.0,3.0,0.9980810923638759,0.0019189076361241517,seed-12409-pa-0.35-pb-0.65,6.254078443270572,1.0,3.0,3.0,1.75,93,1.025190956834652,2.375,2.375,1.349809043165348,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:93,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.12765957446808507,1.75,1.75,1.622340425531915,1,0.0,17.0,17.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,1.0,4.553876891600541,bandit_abc,0.9894736842105263,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,3.0,-2.0,3.0,0.9954251958731417,0.004574804126858538,seed-12409-pa-0.35-pb-0.65,5.382606094404334,1.0,-2.0,-2.0,1.75,94,-0.4874045215826739,2.375,2.375,2.8624045215826737,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:94,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.1578947368421053,1.75,1.75,1.5921052631578947,1,0.0,20.0,20.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,0.0,4.564348191467836,bandit_abc,0.9895833333333334,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,3.0,-2.0,3.0,-2.0,0.9972136534840016,0.0027863465159982444,seed-12409-pa-0.35-pb-0.65,5.8802337981517425,1.0,3.0,3.0,1.75,95,1.256297739208663,2.375,2.375,1.118702260791337,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:95,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.13541666666666652,1.75,1.75,1.6145833333333335,1,0.0,18.0,18.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,1.0,4.574710978503383,bandit_abc,0.9896907216494846,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,3.0,-2.0,-2.0,0.994814630665554,0.0051853693344461466,seed-12409-pa-0.35-pb-0.65,5.2567153484891165,1.0,-2.0,-2.0,1.75,96,-0.37185113039566864,2.375,2.375,2.746851130395669,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:96,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.11340206185567014,1.75,1.75,1.6365979381443299,1,0.0,16.0,16.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,2.0,4.584967478670572,bandit_abc,0.9897959183673469,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,-2.0,3.0,3.0,0.9941128483698671,0.005887151630132881,seed-12409-pa-0.35-pb-0.65,5.129078443270572,1.0,-2.0,-2.0,1.75,97,-1.1859255651978344,2.375,2.375,3.5609255651978344,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:97,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.09183673469387754,1.75,1.75,1.6581632653061225,1,0.0,14.0,14.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,3.0,4.59511985013459,bandit_abc,0.98989898989899,1.25,0.0,0.35,0.65,1.25,1.25,-2.0,-2.0,-2.0,-2.0,-2.0,0.9954032795470472,0.004596720452952741,seed-12409-pa-0.35-pb-0.65,5.377804856903083,1.0,-2.0,-2.0,1.75,98,-1.5929627825989172,2.375,2.375,3.967962782598917,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:98,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,0.0707070707070705,1.75,1.75,1.6792929292929295,1,0.0,12.0,12.0,-1.75,seed-12409-pa-0.35-pb-0.65,1.75,0.0,4.0,4.605170185988092,bandit_abc,0.99,1.25,0.0,0.35,0.65,1.25,1.25,3.0,-2.0,-2.0,-2.0,3.0,0.9947963499278366,0.005203650072163368,seed-12409-pa-0.35-pb-0.65,5.25317772647141,1.0,-2.0,-2.0,1.75,99,-1.7964813912994586,2.375,2.375,4.171481391299459,1.0,A,validation,seed-12409-pa-0.35-pb-0.65:99,0.0,bandit,1.0,0.0,0.0,1.75
