task,contrast_family,pair_id,matched,unmatched_fields,orientation_valid
foraging_label_replay,label_identity,label-57635276170937f9d2d9,True,,True
foraging_label_replay,label_identity,label-9b37c4050f24f64ed687,True,,True
foraging_label_replay,label_identity,label-b27a8d39e2afa1cfd457,True,,True
foraging_label_replay,label_identity,label-41994388307ce364c5ae,True,,True
foraging_label_replay,label_identity,label-d1dbd5f95d2bbb5470b7,True,,True
foraging_label_replay,label_identity,label-2e63b9339585eb48ba8c,True,,True
foraging_label_replay,label_identity,label-c9fde91743987cd53906,True,,True
foraging_label_replay,label_identity,label-53641be79c8d21d30a56,True,,True
foraging_label_replay,label_identity,label-e795dba1315cd22589cf,True,,True
foraging_label_replay,label_identity,label-003fc3938c9a66394c0d,True,,True
foraging_label_replay,label_identity,label-115b81410f1826111b99,True,,True
foraging_label_replay,label_identity,label-d937d7f5619a5cb288a5,True,,True
foraging_label_replay,label_identity,label-5287fd98ca470c6e146c,True,,True
foraging_label_replay,label_identity,label-8999e20c15ba2d823023,True,,True
foraging_label_replay,label_identity,label-81782952c0303102692a,True,,True
foraging_label_replay,label_identity,label-c9b515e17490bfe494bb,True,,True
foraging_label_replay,label_identity,label-8c1d37dab1f4f4dfe46e,True,,True
foraging_label_replay,label_identity,label-79c3dbe644c285d99ece,True,,True
foraging_label_replay,label_identity,label-a6829058c3b21d871b8a,True,,True
foraging_label_replay,label_identity,label-759e422a2cd4f502847a,True,,True
foraging_label_replay,label_identity,label-d07dd6c91c9fb07d0f90,True,,True
foraging_label_replay,label_identity,label-c309f1d156c7ee88bcc6,True,,True
foraging_label_replay,label_identity,label-8285cd50e498b2dee65f,True,,True
foraging_label_replay,label_identity,label-968f4525846c78409204,True,,True
foraging_label_replay,label_identity,label-36af6bdae7c03c273dad,True,,True
foraging_label_replay,label_identity,label-6fd4f36ecfb696741e61,True,,True
foraging_label_replay,label_identity,label-48b7d2c9ca56d85a52af,True,,True
foraging_label_replay,label_identity,label-93eb82dc3e57fa66734b,True,,True
foraging_label_replay,label_identity,label-ec68587b7c0e210e7748,True,,True
foraging_label_replay,label_identity,label-45156e62f4bc66fec3e8,True,,True
foraging_label_replay,label_identity,label-21ca7b2b6974d5bc2779,True,,True
foraging_label_replay,label_identity,label-b2e613a5d655a768f0a9,True,,True
foraging_label_replay,label_identity,label-251638d4fb7fe7882800,True,,True
foraging_label_replay,label_identity,label-8cd5cf74e6e7e56bb639,True,,True
foraging_label_replay,label_identity,label-39ad78397a0116a0097b,True,,True
foraging_label_replay,label_identity,label-4e9d871509256a9bfe77,True,,True
foraging_label_replay,label_identity,label-bdc781fa7e8e87b6a86a,True,,True
foraging_label_replay,label_identity,label-759ec4e51c4e0025a144,True,,True
foraging_label_replay,label_identity,label-2a17925cba32a3e6d36e,True,,True
foraging_label_replay,label_identity,label-1a0e34215b23bf572991,True,,True
foraging_label_replay,label_identity,label-90b2f9a77a71185d3ccb,True,,True
foraging_label_replay,label_identity,label-3cba7eea9a1e6f04b3a6,True,,True
foraging_label_replay,label_identity,label-e955cdd39dcf7f0dd0f0,True,,True
foraging_label_replay,label_identity,label-92e72df61e26c0013765,True,,True
foraging_label_replay,label_identity,label-de18c503f5120acc9b6c,True,,True
foraging_label_replay,label_identity,label-aa9b2d8b85b8d878390d,True,,True
foraging_label_replay,label_identity,label-c70f8788eec9554f1a15,True,,True
foraging_label_replay,label_identity,label-697f0f8744f934e8b62f,True,,True
foraging_label_replay,label_identity,label-7f57a47ffb26039cf5c4,True,,True
foraging_label_replay,label_identity,label-b890192003341031704b,True,,True
foraging_label_replay,label_identity,label-06f0ff033793648619c1,True,,True
foraging_label_replay,label_identity,label-333863e0d8725d90c965,True,,True
foraging_label_replay,label_identity,label-a128ca34120edc7d57cb,True,,True
foraging_label_replay,label_identity,label-949103dcdbe86e91ac1f,True,,True
foraging_label_replay,label_identity,label-4fe9eed0099b07dd0da1,True,,True
foraging_label_replay,label_identity,label-e70fd3d521fcecbd6505,True,,True
foraging_label_replay,label_identity,label-f8982aa339ffacd01825,True,,True
foraging_label_replay,label_identity,label-8dd7c28a86767ca4ab1a,True,,True
foraging_label_replay,label_identity,label-d447fde62d48aa637328,True,,True
foraging_label_replay,label_identity,label-cc72f12542971f94917d,True,,True
foraging_label_replay,label_identity,label-059a76dd6b1173b483eb,True,,True
foraging_label_replay,label_identity,label-e99780110ed47453e627,True,,True
foraging_label_replay,label_identity,label-a266a850d448e750824a,True,,True
foraging_label_replay,label_identity,label-71129925d88c25df7095,True,,True
foraging_label_replay,label_identity,label-dca7773425faf9393946,True,,True
foraging_label_replay,label_identity,label-14350ae8c7e54d6c0868,True,,True
foraging_label_replay,label_identity,label-9651424c299d31524bd1,True,,True
foraging_label_replay,label_identity,label-70efbcb82a44bebb6a3d,True,,True
foraging_label_replay,label_identity,label-4f13fe173460695cb378,True,,True
foraging_label_replay,label_identity,label-8dd341338de8d3a792a3,True,,True
foraging_label_replay,label_identity,label-690c12049f4b3db8e198,True,,True
foraging_label_replay,label_identity,label-282cbaa11d2d97060435,True,,True
foraging_label_replay,label_identity,label-183ff591afdafa88fbb5,True,,True
foraging_label_replay,label_identity,label-0a6da8c1b585ac586f91,True,,True
foraging_label_replay,label_identity,label-6255b804ca5622bdaf18,True,,True
foraging_label_replay,label_identity,label-0d80e4cce4bd26c6eb1e,True,,True
foraging_label_replay,label_identity,label-1a6a733e9f996eaaee32,True,,True
foraging_label_replay,label_identity,label-9a441632c86d7e6d54d2,True,,True
foraging_label_replay,label_identity,label-75904d4b5890e9ec2101,True,,True
foraging_label_replay,label_identity,label-e7e0e66142f51473fe5f,True,,True
foraging_label_replay,label_identity,label-a9ea72df5c4ca656d98f,True,,True
foraging_label_replay,label_identity,label-f981837451d480b96b8e,True,,True
foraging_label_replay,label_identity,label-127d24faba74c2753a33,True,,True
foraging_label_replay,label_identity,label-221083f6d6fd8c3a050a,True,,True
foraging_label_replay,label_identity,label-cad723732db41dae0984,True,,True
foraging_label_replay,label_identity,label-f351feb4df65725fbe39,True,,True
foraging_label_replay,label_identity,label-d5c8d1a080464807d0d1,True,,True
foraging_label_replay,label_identity,label-b4340e5779c577d3b617,True,,True
foraging_label_replay,label_identity,label-f5ed513dfdc837926eab,True,,True
foraging_label_replay,label_identity,label-f31ffa6a19206f8d50d4,True,,True
foraging_label_replay,label_identity,label-20080a493ded3795ebcb,True,,True
foraging_label_replay,label_identity,label-4d49cdee0c2d19bf5013,True,,True
foraging_label_replay,label_identity,label-d8e75898bfcda8b04f7f,True,,True
foraging_label_replay,label_identity,label-16dfe34db18eb045f752,True,,True
foraging_label_replay,label_identity,label-52cdc2fd976ff13c5e8a,True,,True
foraging_label_replay,label_identity,label-7bc6c4f3bf037ced1552,True,,True
foraging_label_replay,label_identity,label-859ddb609ae1df489245,True,,True
foraging_label_replay,label_identity,label-410ab58ed5045e23aaed,True,,True
foraging_label_replay,label_identity,label-2fa01972f46bcd8e27a0,True,,True
foraging_label_replay,label_identity,label-bd6707539bc947e2aa3e,True,,True
foraging_label_replay,label_identity,label-80d97a478907eb75834a,True,,True
foraging_label_replay,label_identity,label-9ae30942db836880fb27,True,,True
foraging_label_replay,label_identity,label-e6e62911d3081a4be8d0,True,,True
foraging_label_replay,label_identity,label-b6956b40ee071206199a,True,,True
foraging_label_replay,label_identity,label-170efb1555621dcb98ca,True,,True
foraging_label_replay,label_identity,label-d45716c106302c8a2c9c,True,,True
foraging_label_replay,label_identity,label-a1b65ea85dc212ef8e4a,True,,True
foraging_label_replay,label_identity,label-b2d55f563e6a0b9a227f,True,,True
foraging_label_replay,label_identity,label-226c7d73ff148bfee0ec,True,,True
foraging_label_replay,label_identity,label-637decd0a174dc651e53,True,,True
foraging_label_replay,label_identity,label-8135ec9391d260b252de,True,,True
foraging_label_replay,label_identity,label-ec67b6d1ab99661fb337,True,,True
foraging_label_replay,label_identity,label-648847c10e1ff4193f54,True,,True
foraging_label_replay,label_identity,label-383bffc001fcdc52d4af,True,,True
foraging_label_replay,label_identity,label-024ca8764a2c41b0e21c,True,,True
foraging_label_replay,label_identity,label-fe8fcb4ac055511cd97d,True,,True
foraging_label_replay,label_identity,label-2edf16f0e3ff52928fca,True,,True
foraging_label_replay,label_identity,label-2e23f4dff7cc7a760b0c,True,,True
foraging_label_replay,label_identity,label-df024a8cedf312080ceb,True,,True
foraging_label_replay,label_identity,label-96df47e8a47f95a4adc7,True,,True
foraging_label_replay,label_identity,label-2421abfb5de538728fe8,True,,True
foraging_label_replay,label_identity,label-97c372c1752acd999716,True,,True
foraging_label_replay,label_identity,label-95b70106ca4845b79f4b,True,,True
foraging_label_replay,label_identity,label-9c0053866d2dcfb8dc48,True,,True
foraging_label_replay,label_identity,label-9825d79405a80d1b14dc,True,,True
foraging_label_replay,label_identity,label-0c2f0b2e5e76515e2431,True,,True
foraging_label_replay,label_identity,label-fe3374f22e39b63a217e,True,,True
foraging_label_replay,label_identity,label-d15c01d12e82b6e3609c,True,,True
foraging_label_replay,label_identity,label-7088400c27a1b08315d7,True,,True
foraging_label_replay,label_identity,label-ac9e0ed9ca2f8ff7b1d7,True,,True
foraging_label_replay,label_identity,label-2324c7cfbb1f27bafa35,True,,True
foraging_label_replay,label_identity,label-aec18917317b75b494ce,True,,True
foraging_label_replay,label_identity,label-aef106ded2a25e4e565c,True,,True
foraging_label_replay,label_identity,label-58c251237d5a6886573c,True,,True
foraging_label_replay,label_identity,label-2f86ba3f143b3e226af6,True,,True
foraging_label_replay,label_identity,label-60bff3a2bb1c309ed0d4,True,,True
foraging_label_replay,label_identity,label-f32e16943478a23d9b71,True,,True
foraging_label_replay,label_identity,label-12bc11c568dd12e033ff,True,,True
foraging_label_replay,label_identity,label-aba25d303e19ac5a5be4,True,,True
foraging_label_replay,label_identity,label-89e7814f88d0af0e425b,True,,True
foraging_label_replay,label_identity,label-e63eafb4ea0a07a94e5d,True,,True
foraging_label_replay,label_identity,label-e3500b47ec6a90ca326e,True,,True
foraging_label_replay,label_identity,label-ba8d23ece1b1b33fc8d0,True,,True
foraging_label_replay,label_identity,label-f4ca58659b4f60d21138,True,,True
foraging_label_replay,label_identity,label-405af4fd46db345cca10,True,,True
foraging_label_replay,label_identity,label-f658ccc1e7bf7e6bd1bd,True,,True
foraging_label_replay,label_identity,label-8ac97195cf9cf0738bd0,True,,True
foraging_label_replay,label_identity,label-8c70549551030a73fa22,True,,True
foraging_label_replay,label_identity,label-c2a283e08b0f9fe8e143,True,,True
foraging_label_replay,label_identity,label-0a60eb10872dc4593c4a,True,,True
foraging_label_replay,label_identity,label-24516a6886a9cd4d769a,True,,True
foraging_label_replay,label_identity,label-8439b86de6de387cf230,True,,True
foraging_label_replay,label_identity,label-cb2ddcdb5bd46834671d,True,,True
foraging_label_replay,label_identity,label-71a47661d04307005163,True,,True
foraging_label_replay,label_identity,label-f3e4dcb7fea846254c27,True,,True
foraging_label_replay,label_identity,label-c3fc9ef353313735e600,True,,True
foraging_label_replay,label_identity,label-35051db18e165710214b,True,,True
foraging_label_replay,label_identity,label-952f2361b1f231ea4e9b,True,,True
foraging_label_replay,label_identity,label-0859a2bce8a4e5f1ce89,True,,True
foraging_label_replay,label_identity,label-be56f9fdac9bb58036ef,True,,True
foraging_label_replay,label_identity,label-3c136c3020718dc744c9,True,,True
foraging_label_replay,label_identity,label-2d32ce6d7d7dcd671c0f,True,,True
foraging_label_replay,label_identity,label-c363e5f596db00acd820,True,,True
foraging_label_replay,label_identity,label-3e8b9d30b9b23ff88449,True,,True
foraging_label_replay,label_identity,label-b6712eb5d7fd582b5472,True,,True
foraging_label_replay,label_identity,label-fe948416017d5355be82,True,,True
foraging_label_replay,label_identity,label-81be4881c28cba94b555,True,,True
foraging_label_replay,label_identity,label-c988009eb2ddf8e77697,True,,True
foraging_label_replay,label_identity,label-72e5ab39c2666daf32b1,True,,True
foraging_label_replay,label_identity,label-2d7ffe0d4521e69289d6,True,,True
foraging_label_replay,label_identity,label-fc2cf91461c53c6cbe14,True,,True
foraging_label_replay,label_identity,label-b9d1dc588589acd16a31,True,,True
foraging_label_replay,label_identity,label-ff4bfe176c64a4caa2b4,True,,True
foraging_label_replay,label_identity,label-14236b26e4bbe2a361f0,True,,True
foraging_label_replay,label_identity,label-c970d24131a8083d0e6c,True,,True
foraging_label_replay,label_identity,label-ba39ade7a5c69b0e0462,True,,True
foraging_label_replay,label_identity,label-b0fa0c87732e970b4557,True,,True
foraging_label_replay,label_identity,label-3f4493250894acd7c9a5,True,,True
foraging_label_replay,label_identity,label-ad17f5110e10e46a47fa,True,,True
foraging_label_replay,label_identity,label-2aa7118a0973762449cf,True,,True
foraging_label_replay,label_identity,label-cbbb7a5190ee34e01231,True,,True
foraging_label_replay,label_identity,label-a00a61a079cd0be046ad,True,,True
foraging_label_replay,label_identity,label-9430fe05f226a474c7b8,True,,True
solvability_label_replay,label_identity,label-f741df6ebcfb20f21b39,True,,True
solvability_label_replay,label_identity,label-017b7903ae4793eafba6,True,,True
solvability_label_replay,label_identity,label-76ce9e263f6ba42cc94e,True,,True
solvability_label_replay,label_identity,label-2bb3b7d85c0c7e8ee211,True,,True
solvability_label_replay,label_identity,label-af997daa9174a8ef340e,True,,True
solvability_label_replay,label_identity,label-17ad5f128372dd88a219,True,,True
solvability_label_replay,label_identity,label-8f00e13211b17fd0b1eb,True,,True
solvability_label_replay,label_identity,label-1eac51823370bfc1ab64,True,,True
solvability_label_replay,label_identity,label-bdf7c0079a20eaccf11c,True,,True
solvability_label_replay,label_identity,label-9f8ea64eb3f70fa546b7,True,,True
solvability_label_replay,label_identity,label-ddaeedcdd4cc84a2ac7b,True,,True
solvability_label_replay,label_identity,label-8d9b82e73b521f864404,True,,True
solvability_label_replay,label_identity,label-820d6d6307998436a2b6,True,,True
solvability_label_replay,label_identity,label-2bab9613c3fc0e8165ba,True,,True
solvability_label_replay,label_identity,label-f6dcfaa333b1bc35aeb8,True,,True
solvability_label_replay,label_identity,label-4258461bc82154a43bae,True,,True
solvability_label_replay,label_identity,label-249f3f45514fc3c7dbb1,True,,True
solvability_label_replay,label_identity,label-c9f55f93a582e2432d3a,True,,True
solvability_label_replay,label_identity,label-1491f51b71d21586a1c1,True,,True
solvability_label_replay,label_identity,label-eaf683a28cce624c471d,True,,True
solvability_label_replay,label_identity,label-258686c66284f16afe7b,True,,True
solvability_label_replay,label_identity,label-fa130f1cfdc4bf7bce60,True,,True
solvability_label_replay,label_identity,label-c05053ce58cc54332575,True,,True
solvability_label_replay,label_identity,label-081bd3f703452577c193,True,,True
solvability_label_replay,label_identity,label-aab2308ca726abbf1229,True,,True
solvability_label_replay,label_identity,label-f497739f1d8441c7e819,True,,True
solvability_label_replay,label_identity,label-5646027e6c923e508b36,True,,True
solvability_label_replay,label_identity,label-32ea1a7cef2890ac2ce8,True,,True
solvability_label_replay,label_identity,label-50140d313eb71a6bc4eb,True,,True
solvability_label_replay,label_identity,label-6c1f287fef89de6dbb4b,True,,True
solvability_label_replay,label_identity,label-f255670bc320292c3ac5,True,,True
solvability_label_replay,label_identity,label-26c6101433da84c90f0b,True,,True
solvability_label_replay,label_identity,label-f2b92b744c1aa84e88f0,True,,True
solvability_label_replay,label_identity,label-5fa60712d56f8ceb9c58,True,,True
solvability_label_replay,label_identity,label-d3613ef85507930e259c,True,,True
solvability_label_replay,label_identity,label-3b8a47880f2f092153ea,True,,True
solvability_label_replay,label_identity,label-935601c3b980af057ed0,True,,True
solvability_label_replay,label_identity,label-818001581376abe6f959,True,,True
solvability_label_replay,label_identity,label-e76fcf1eade55f7fbcf1,True,,True
solvability_label_replay,label_identity,label-122bd6aa697b338c00b4,True,,True
solvability_label_replay,label_identity,label-c0e99097180212bf8fa2,True,,True
solvability_label_replay,label_identity,label-91eef4074848d3e393ff,True,,True
solvability_label_replay,label_identity,label-80148747c61754c9492f,True,,True
solvability_label_replay,label_identity,label-f14fd56dd1c5875d900d,True,,True
solvability_label_replay,label_identity,label-1842a6a05c9b04d9e955,True,,True
solvability_label_replay,label_identity,label-d7256f96e7a7c8d4a20d,True,,True
solvability_label_replay,label_identity,label-be3bacea3dbd0ab8bbc3,True,,True
solvability_label_replay,label_identity,label-ada9ff09581deb883688,True,,True
solvability_label_replay,label_identity,label-48c8f20d6c3be2f23d20,True,,True
solvability_label_replay,label_identity,label-e24ab56607e98511926a,True,,True
solvability_label_replay,label_identity,label-ceb066c55d41324e3ddd,True,,True
solvability_label_replay,label_identity,label-1a69ca62cc73c7bbaf5e,True,,True
solvability_label_replay,label_identity,label-bde368868916643d31d0,True,,True
solvability_label_replay,label_identity,label-4aa310bd2b28d8080823,True,,True
solvability_label_replay,label_identity,label-d301536b96cb49a6bd2e,True,,True
solvability_label_replay,label_identity,label-3a05300fbfe3b44f9d1a,True,,True
solvability_label_replay,label_identity,label-d0f33113e77af12e4dad,True,,True
solvability_label_replay,label_identity,label-15b7bef1e0fc4978e177,True,,True
solvability_label_replay,label_identity,label-6567bceec94a6a8b192f,True,,True
solvability_label_replay,label_identity,label-a8467afcb2c9e558ed49,True,,True
solvability_label_replay,label_identity,label-11058bb39a3ee772b0ff,True,,True
solvability_label_replay,label_identity,label-93f346de496c1306ba17,True,,True
solvability_label_replay,label_identity,label-3e7d2130b09ae96f5608,True,,True
solvability_label_replay,label_identity,label-31cb1e311ee0bb35d312,True,,True
solvability_label_replay,label_identity,label-cb225a8d7e724cb53c4a,True,,True
solvability_label_replay,label_identity,label-ba80064bee0b001a98b7,True,,True
solvability_label_replay,label_identity,label-933663fd719f0cc0c4c2,True,,True
solvability_label_replay,label_identity,label-b7fa4a90cb011d246915,True,,True
solvability_label_replay,label_identity,label-47220ef288ee156cf68a,True,,True
solvability_label_replay,label_identity,label-6dc40a2f145f3aeb0df6,True,,True
solvability_label_replay,label_identity,label-ac2cfa7df795beb261a5,True,,True
solvability_label_replay,label_identity,label-92ee7e5e208aca2c3396,True,,True
solvability_label_replay,label_identity,label-d24bb76cea36991e665f,True,,True
solvability_label_replay,label_identity,label-ae546f1e7e8d86d05451,True,,True
solvability_label_replay,label_identity,label-75722bf1272a87e3193e,True,,True
solvability_label_replay,label_identity,label-322d918f8831a2173d18,True,,True
solvability_label_replay,label_identity,label-e67a6381279c1bced759,True,,True
solvability_label_replay,label_identity,label-17efe6305da33d8e2252,True,,True
solvability_label_replay,label_identity,label-4286da60b6b3eca9fa9f,True,,True
solvability_label_replay,label_identity,label-6d698c4f8af8207fe645,True,,True
solvability_label_replay,label_identity,label-f7f6a5486a648cc2f870,True,,True
solvability_label_replay,label_identity,label-2d8f585d00490e0058a9,True,,True
solvability_label_replay,label_identity,label-18ea5c96ad0f4e92e198,True,,True
solvability_label_replay,label_identity,label-5275e0922245cee1abf1,True,,True
solvability_label_replay,label_identity,label-02281272617f964e8c83,True,,True
solvability_label_replay,label_identity,label-c59b286a6a31779893eb,True,,True
solvability_label_replay,label_identity,label-44a2bf2884c01d571650,True,,True
solvability_label_replay,label_identity,label-3858769067ddc89f3bf1,True,,True
solvability_label_replay,label_identity,label-5c226044bfb860a4db3a,True,,True
solvability_label_replay,label_identity,label-61c4935f9f67e1f2441a,True,,True
solvability_label_replay,label_identity,label-7b41720f4d798caca158,True,,True
solvability_label_replay,label_identity,label-47931fa717ffdb2400c6,True,,True
solvability_label_replay,label_identity,label-2fcf856251e975385563,True,,True
solvability_label_replay,label_identity,label-d9897812715f779da85a,True,,True
solvability_label_replay,label_identity,label-d1f7f4157d6758b1da06,True,,True
solvability_label_replay,label_identity,label-bec69775ca6078ce8bd8,True,,True
solvability_label_replay,label_identity,label-e8cbece130b2295ec992,True,,True
solvability_label_replay,label_identity,label-b6d2765c731dab91cdf1,True,,True
solvability_label_replay,label_identity,label-e9e623cac5b28cb90b7b,True,,True
solvability_label_replay,label_identity,label-8799395781f0cb38ef22,True,,True
solvability_label_replay,label_identity,label-d28e6f36ba69d8b6b6b0,True,,True
solvability_label_replay,label_identity,label-3aca04d617f4e95778d1,True,,True
solvability_label_replay,label_identity,label-1aaddf37e9ad11d492da,True,,True
solvability_label_replay,label_identity,label-b0254eadf4d3044d14ba,True,,True
solvability_label_replay,label_identity,label-7142e90dbbde5a8fb8b3,True,,True
solvability_label_replay,label_identity,label-5fac4083c35e6fc096ab,True,,True
solvability_label_replay,label_identity,label-a2546c6741f316760d10,True,,True
solvability_label_replay,label_identity,label-c10e2a48da7285b6761e,True,,True
solvability_label_replay,label_identity,label-4725e045bbb851c1f510,True,,True
solvability_label_replay,label_identity,label-c1eba07c2a1a263fde5d,True,,True
solvability_label_replay,label_identity,label-d3d1c5aaa2f5b4edf264,True,,True
solvability_label_replay,label_identity,label-2a72f11addd0ec0582b5,True,,True
solvability_label_replay,label_identity,label-e6bfee373b1a25eb5d90,True,,True
solvability_label_replay,label_identity,label-ad21c163c42198531dd2,True,,True
solvability_label_replay,label_identity,label-a5cad121d8f0e635ddac,True,,True
solvability_label_replay,label_identity,label-bee0717033d2725b0723,True,,True
solvability_label_replay,label_identity,label-154947e52f382e36c2c8,True,,True
solvability_label_replay,label_identity,label-e9e783a06ace3bb3aeef,True,,True
solvability_label_replay,label_identity,label-396d182534dbd0ecfc73,True,,True
solvability_label_replay,label_identity,label-5f81df0c4f04fc065d4e,True,,True
solvability_label_replay,label_identity,label-5b57a496cecef89d56ea,True,,True
solvability_label_replay,label_identity,label-f61efd113b085f4c69e7,True,,True
solvability_label_replay,label_identity,label-fd4ae9966bc5b1a00fa1,True,,True
solvability_label_replay,label_identity,label-ae347fb6fe698a05716e,True,,True
solvability_label_replay,label_identity,label-e83f219d5f53942c618c,True,,True
solvability_label_replay,label_identity,label-4df5916ce1f1368c0fee,True,,True
solvability_label_replay,label_identity,label-632dc146ef202fe4a56a,True,,True
solvability_label_replay,label_identity,label-379c562def3ecaec47ee,True,,True
solvability_label_replay,label_identity,label-60f3b1fe7d37291b4286,True,,True
solvability_label_replay,label_identity,label-fac9d7602ffbb381f1e2,True,,True
solvability_label_replay,label_identity,label-3f0a1228fce7814f7800,True,,True
solvability_label_replay,label_identity,label-e9a6933f2f28f8be0df9,True,,True
solvability_label_replay,label_identity,label-937650e3c6a6f2a2b98c,True,,True
solvability_label_replay,label_identity,label-beab0c2e112e5193fe2b,True,,True
solvability_label_replay,label_identity,label-e0f75f5f1384ea2b634e,True,,True
solvability_label_replay,label_identity,label-8f55d6231b75975d88b7,True,,True
solvability_label_replay,label_identity,label-e0c78ae57ee3207e7124,True,,True
solvability_label_replay,label_identity,label-3f1ddcfd2b6dbc723eb4,True,,True
solvability_label_replay,label_identity,label-1eded017e6cf7fedfab4,True,,True
solvability_label_replay,label_identity,label-85adb1df07f63f4223ef,True,,True
solvability_label_replay,label_identity,label-439dd8447e09d1bcd222,True,,True
solvability_label_replay,label_identity,label-876062da213c6a863ca5,True,,True
solvability_label_replay,label_identity,label-550de52e5f90008d45ea,True,,True
solvability_label_replay,label_identity,label-48a0cffc04ea09587901,True,,True
solvability_label_replay,label_identity,label-a27bf1a7eefd5511ab09,True,,True
solvability_label_replay,label_identity,label-2694864bf8923bef3f75,True,,True
solvability_label_replay,label_identity,label-3e8d4182957f89b01ee2,True,,True
solvability_label_replay,label_identity,label-5a863f0cee9988e9c4be,True,,True
solvability_label_replay,label_identity,label-ca691cb177d03fd85f87,True,,True
solvability_label_replay,label_identity,label-ebf3b16bffea398ccc29,True,,True
solvability_label_replay,label_identity,label-649801f3f83fef7f5b1b,True,,True
solvability_label_replay,label_identity,label-5f4a92232213da1175ec,True,,True
solvability_label_replay,label_identity,label-782d4a13c1cde53bb9fc,True,,True
solvability_label_replay,label_identity,label-919a7cbfaf7b45729131,True,,True
solvability_label_replay,label_identity,label-06f458e2daef09ac07be,True,,True
solvability_label_replay,label_identity,label-46202d4e155d57fea3ff,True,,True
solvability_label_replay,label_identity,label-b57da59400bcba494c48,True,,True
solvability_label_replay,label_identity,label-ea345577af0b45cda1bf,True,,True
solvability_label_replay,label_identity,label-4ecc846135ce9414f7b8,True,,True
solvability_label_replay,label_identity,label-4e49c7695a1966b03a62,True,,True
solvability_label_replay,label_identity,label-8062f7d865efcb930adc,True,,True
solvability_label_replay,label_identity,label-b3abd627fe48399c7467,True,,True
solvability_label_replay,label_identity,label-55ca43803b80b0932115,True,,True
solvability_label_replay,label_identity,label-5fe9f55e83692688043b,True,,True
solvability_label_replay,label_identity,label-fb5acf9820e4c70166ed,True,,True
solvability_label_replay,label_identity,label-9056f9530fa04e2657e3,True,,True
solvability_label_replay,label_identity,label-c8fb73f1aa321c2dcd9b,True,,True
solvability_label_replay,label_identity,label-e6f55e26fb7dc2d094bc,True,,True
binary_control,arbitrary_choice,arbitrary_choice-a4fbff69df9b643e0c66,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-b507629100f946eb6b50,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-8cdf32baf6f3a3753289,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-b0a25ddff7c834d03eb3,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-22400ceaba8912d22998,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-8757634a8e47260bfd92,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-2e61ca45fac68c904f21,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-5d6582033c042e7ba39f,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-760040643c3cbbcf7507,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-92c3dd808c8f60937b62,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-15c1b53650b8206ca083,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-c0184755c41738b29463,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-8db03f60075c69698ef6,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-1ef7fec9924584331c59,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-e15a525cffee4f62c384,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-738d6be0f2c072da538f,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-5ffe548da03ceb581ba9,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-1445fed61ff7454445eb,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-c896c7fc5d47942bfe95,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-13a20c88d2dff6f6d8bb,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-a7c313dd7866f9ff2071,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-4d106e2c2998164ab692,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-42ed86d3d374c508d78f,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-60c7b51fab0468e9604a,True,surface_stimulus_balanced_by_semantic_class,True
binary_control,arbitrary_choice,arbitrary_choice-0903acc544f655d30287,True,surface_stimulus_balanced_by_semantic_class,True
